,ZCTA5,STATE,COUNTY,state_fips,state,county_fips,county,class_code
523,01985,25,009,25,MA,009,Essex County,H4
524,02019,25,021,25,MA,021,Norfolk County,H1
525,02021,25,021,25,MA,021,Norfolk County,H1
526,02025,25,021,25,MA,021,Norfolk County,H1
527,02026,25,021,25,MA,021,Norfolk County,H1
528,02030,25,021,25,MA,021,Norfolk County,H1
529,02032,25,021,25,MA,021,Norfolk County,H1
530,02035,25,021,25,MA,021,Norfolk County,H1
531,02038,25,021,25,MA,021,Norfolk County,H1
532,02043,25,023,25,MA,023,Plymouth County,H1
533,02045,25,023,25,MA,023,Plymouth County,H1
534,02047,25,023,25,MA,023,Plymouth County,H1
535,02048,25,005,25,MA,005,Bristol County,H1
536,02050,25,023,25,MA,023,Plymouth County,H1
537,02052,25,021,25,MA,021,Norfolk County,H1
538,02053,25,021,25,MA,021,Norfolk County,H1
539,02054,25,021,25,MA,021,Norfolk County,H1
540,02056,25,021,25,MA,021,Norfolk County,H1
541,02061,25,023,25,MA,023,Plymouth County,H1
542,02062,25,021,25,MA,021,Norfolk County,H1
543,02066,25,023,25,MA,023,Plymouth County,H1
544,02067,25,021,25,MA,021,Norfolk County,H1
545,02071,25,021,25,MA,021,Norfolk County,H1
546,02072,25,021,25,MA,021,Norfolk County,H1
547,02081,25,021,25,MA,021,Norfolk County,H1
548,02090,25,021,25,MA,021,Norfolk County,H1
549,02093,25,021,25,MA,021,Norfolk County,H1
550,02108,25,025,25,MA,025,Suffolk County,H4
551,02109,25,025,25,MA,025,Suffolk County,H4
552,02110,25,025,25,MA,025,Suffolk County,H4
553,02111,25,025,25,MA,025,Suffolk County,H4
554,02113,25,025,25,MA,025,Suffolk County,H4
555,02114,25,025,25,MA,025,Suffolk County,H4
556,02115,25,025,25,MA,025,Suffolk County,H4
557,02116,25,025,25,MA,025,Suffolk County,H4
558,02118,25,025,25,MA,025,Suffolk County,H4
559,02119,25,025,25,MA,025,Suffolk County,H4
560,02120,25,025,25,MA,025,Suffolk County,H4
561,02121,25,025,25,MA,025,Suffolk County,H4
562,02122,25,025,25,MA,025,Suffolk County,H4
563,02124,25,025,25,MA,025,Suffolk County,H4
564,02125,25,025,25,MA,025,Suffolk County,H4
565,02126,25,025,25,MA,025,Suffolk County,H4
566,02127,25,025,25,MA,025,Suffolk County,H4
567,02128,25,025,25,MA,025,Suffolk County,H4
568,02129,25,025,25,MA,025,Suffolk County,H4
569,02130,25,025,25,MA,025,Suffolk County,H4
570,02131,25,025,25,MA,025,Suffolk County,H4
571,02132,25,025,25,MA,025,Suffolk County,H4
572,02134,25,025,25,MA,025,Suffolk County,H4
573,02135,25,025,25,MA,025,Suffolk County,H4
574,02136,25,025,25,MA,025,Suffolk County,H4
575,02138,25,017,25,MA,017,Middlesex County,H4
576,02139,25,017,25,MA,017,Middlesex County,H4
577,02140,25,017,25,MA,017,Middlesex County,H4
578,02141,25,017,25,MA,017,Middlesex County,H4
579,02142,25,017,25,MA,017,Middlesex County,H4
580,02143,25,017,25,MA,017,Middlesex County,H4
581,02144,25,017,25,MA,017,Middlesex County,H4
582,02145,25,017,25,MA,017,Middlesex County,H4
583,02148,25,017,25,MA,017,Middlesex County,H4
584,02149,25,017,25,MA,017,Middlesex County,H4
585,02149,25,025,25,MA,025,Suffolk County,H4
586,02150,25,025,25,MA,025,Suffolk County,H4
587,02151,25,025,25,MA,025,Suffolk County,H4
588,02152,25,025,25,MA,025,Suffolk County,H4
589,02155,25,017,25,MA,017,Middlesex County,H4
590,02163,25,025,25,MA,025,Suffolk County,H4
591,02169,25,021,25,MA,021,Norfolk County,H1
592,02170,25,021,25,MA,021,Norfolk County,H1
593,02171,25,021,25,MA,021,Norfolk County,H1
594,02176,25,017,25,MA,017,Middlesex County,H4
595,02180,25,017,25,MA,017,Middlesex County,H4
596,02184,25,021,25,MA,021,Norfolk County,H1
597,02186,25,021,25,MA,021,Norfolk County,H1
598,02188,25,021,25,MA,021,Norfolk County,H1
599,02189,25,021,25,MA,021,Norfolk County,H1
600,02190,25,021,25,MA,021,Norfolk County,H1
601,02191,25,021,25,MA,021,Norfolk County,H1
602,02199,25,025,25,MA,025,Suffolk County,H4
603,02203,25,025,25,MA,025,Suffolk County,H4
604,02210,25,025,25,MA,025,Suffolk County,H4
605,02215,25,021,25,MA,021,Norfolk County,H1
606,02215,25,025,25,MA,025,Suffolk County,H4
607,02301,25,023,25,MA,023,Plymouth County,H1
608,02302,25,023,25,MA,023,Plymouth County,H1
609,02322,25,021,25,MA,021,Norfolk County,H1
610,02324,25,023,25,MA,023,Plymouth County,H1
611,02330,25,023,25,MA,023,Plymouth County,H1
612,02332,25,023,25,MA,023,Plymouth County,H1
613,02333,25,023,25,MA,023,Plymouth County,H1
614,02338,25,023,25,MA,023,Plymouth County,H1
615,02339,25,023,25,MA,023,Plymouth County,H1
616,02341,25,023,25,MA,023,Plymouth County,H1
617,02343,25,021,25,MA,021,Norfolk County,H1
618,02346,25,023,25,MA,023,Plymouth County,H1
619,02347,25,023,25,MA,023,Plymouth County,H1
620,02351,25,023,25,MA,023,Plymouth County,H1
621,02356,25,005,25,MA,005,Bristol County,H1
622,02357,25,005,25,MA,005,Bristol County,H1
623,02359,25,023,25,MA,023,Plymouth County,H1
624,02360,25,023,25,MA,023,Plymouth County,H1
625,02364,25,023,25,MA,023,Plymouth County,H1
626,02366,25,023,25,MA,023,Plymouth County,H1
627,02367,25,023,25,MA,023,Plymouth County,H1
628,02368,25,021,25,MA,021,Norfolk County,H1
629,02370,25,023,25,MA,023,Plymouth County,H1
630,02375,25,005,25,MA,005,Bristol County,H1
631,02379,25,023,25,MA,023,Plymouth County,H1
632,02382,25,023,25,MA,023,Plymouth County,H1
633,02420,25,017,25,MA,017,Middlesex County,H4
634,02421,25,017,25,MA,017,Middlesex County,H4
635,02445,25,021,25,MA,021,Norfolk County,H1
636,02446,25,021,25,MA,021,Norfolk County,H1
637,02451,25,017,25,MA,017,Middlesex County,H4
638,02452,25,017,25,MA,017,Middlesex County,H4
639,02453,25,017,25,MA,017,Middlesex County,H4
640,02457,25,021,25,MA,021,Norfolk County,H1
641,02458,25,017,25,MA,017,Middlesex County,H4
642,02459,25,017,25,MA,017,Middlesex County,H4
643,02460,25,017,25,MA,017,Middlesex County,H4
644,02461,25,017,25,MA,017,Middlesex County,H4
645,02462,25,017,25,MA,017,Middlesex County,H4
646,02464,25,017,25,MA,017,Middlesex County,H4
647,02465,25,017,25,MA,017,Middlesex County,H4
648,02466,25,017,25,MA,017,Middlesex County,H4
649,02467,25,017,25,MA,017,Middlesex County,H4
650,02467,25,021,25,MA,021,Norfolk County,H1
651,02467,25,025,25,MA,025,Suffolk County,H4
652,02468,25,017,25,MA,017,Middlesex County,H4
653,02472,25,017,25,MA,017,Middlesex County,H4
654,02474,25,017,25,MA,017,Middlesex County,H4
655,02476,25,017,25,MA,017,Middlesex County,H4
656,02478,25,017,25,MA,017,Middlesex County,H4
657,02481,25,021,25,MA,021,Norfolk County,H1
658,02482,25,021,25,MA,021,Norfolk County,H1
659,02492,25,021,25,MA,021,Norfolk County,H1
660,02493,25,017,25,MA,017,Middlesex County,H4
661,02494,25,021,25,MA,021,Norfolk County,H1
662,02532,25,001,25,MA,001,Barnstable County,H1
663,02532,25,023,25,MA,023,Plymouth County,H1
664,02534,25,001,25,MA,001,Barnstable County,H1
665,02535,25,007,25,MA,007,Dukes County,H1
666,02536,25,001,25,MA,001,Barnstable County,H1
667,02537,25,001,25,MA,001,Barnstable County,H1
668,02538,25,023,25,MA,023,Plymouth County,H1
669,02539,25,007,25,MA,007,Dukes County,H1
670,02540,25,001,25,MA,001,Barnstable County,H1
671,02542,25,001,25,MA,001,Barnstable County,H1
672,02543,25,001,25,MA,001,Barnstable County,H1
673,02543,25,007,25,MA,007,Dukes County,H1
674,02553,25,001,25,MA,001,Barnstable County,H1
675,02554,25,019,25,MA,019,Nantucket County,H4
676,02556,25,001,25,MA,001,Barnstable County,H1
677,02557,25,007,25,MA,007,Dukes County,H1
678,02558,25,023,25,MA,023,Plymouth County,H1
679,02559,25,001,25,MA,001,Barnstable County,H1
680,02561,25,001,25,MA,001,Barnstable County,H1
681,02562,25,001,25,MA,001,Barnstable County,H1
682,02563,25,001,25,MA,001,Barnstable County,H1
683,02564,25,019,25,MA,019,Nantucket County,H4
684,02568,25,007,25,MA,007,Dukes County,H1
685,02571,25,023,25,MA,023,Plymouth County,H1
686,02575,25,007,25,MA,007,Dukes County,H1
687,02576,25,023,25,MA,023,Plymouth County,H1
688,02584,25,019,25,MA,019,Nantucket County,H4
689,02601,25,001,25,MA,001,Barnstable County,H1
690,02630,25,001,25,MA,001,Barnstable County,H1
691,02631,25,001,25,MA,001,Barnstable County,H1
692,02632,25,001,25,MA,001,Barnstable County,H1
693,02633,25,001,25,MA,001,Barnstable County,H1
694,02635,25,001,25,MA,001,Barnstable County,H1
695,02637,25,001,25,MA,001,Barnstable County,H1
696,02638,25,001,25,MA,001,Barnstable County,H1
697,02639,25,001,25,MA,001,Barnstable County,H1
698,02641,25,001,25,MA,001,Barnstable County,H1
699,02642,25,001,25,MA,001,Barnstable County,H1
700,02643,25,001,25,MA,001,Barnstable County,H1
701,02644,25,001,25,MA,001,Barnstable County,H1
702,02645,25,001,25,MA,001,Barnstable County,H1
703,02646,25,001,25,MA,001,Barnstable County,H1
704,02647,25,001,25,MA,001,Barnstable County,H1
705,02648,25,001,25,MA,001,Barnstable County,H1
706,02649,25,001,25,MA,001,Barnstable County,H1
707,02650,25,001,25,MA,001,Barnstable County,H1
708,02651,25,001,25,MA,001,Barnstable County,H1
709,02652,25,001,25,MA,001,Barnstable County,H1
710,02653,25,001,25,MA,001,Barnstable County,H1
711,02655,25,001,25,MA,001,Barnstable County,H1
712,02657,25,001,25,MA,001,Barnstable County,H1
713,02659,25,001,25,MA,001,Barnstable County,H1
714,02660,25,001,25,MA,001,Barnstable County,H1
715,02663,25,001,25,MA,001,Barnstable County,H1
716,02664,25,001,25,MA,001,Barnstable County,H1
717,02666,25,001,25,MA,001,Barnstable County,H1
718,02667,25,001,25,MA,001,Barnstable County,H1
719,02668,25,001,25,MA,001,Barnstable County,H1
720,02669,25,001,25,MA,001,Barnstable County,H1
721,02670,25,001,25,MA,001,Barnstable County,H1
722,02671,25,001,25,MA,001,Barnstable County,H1
723,02672,25,001,25,MA,001,Barnstable County,H1
724,02673,25,001,25,MA,001,Barnstable County,H1
725,02675,25,001,25,MA,001,Barnstable County,H1
726,02702,25,005,25,MA,005,Bristol County,H1
727,02703,25,005,25,MA,005,Bristol County,H1
728,02713,25,007,25,MA,007,Dukes County,H1
729,02715,25,005,25,MA,005,Bristol County,H1
730,02717,25,005,25,MA,005,Bristol County,H1
731,02718,25,005,25,MA,005,Bristol County,H1
732,02719,25,005,25,MA,005,Bristol County,H1
733,02720,25,005,25,MA,005,Bristol County,H1
734,02721,25,005,25,MA,005,Bristol County,H1
735,02723,25,005,25,MA,005,Bristol County,H1
736,02724,25,005,25,MA,005,Bristol County,H1
737,02725,25,005,25,MA,005,Bristol County,H1
738,02726,25,005,25,MA,005,Bristol County,H1
739,02738,25,023,25,MA,023,Plymouth County,H1
740,02739,25,023,25,MA,023,Plymouth County,H1
741,02740,25,005,25,MA,005,Bristol County,H1
742,02743,25,005,25,MA,005,Bristol County,H1
743,02744,25,005,25,MA,005,Bristol County,H1
744,02745,25,005,25,MA,005,Bristol County,H1
745,02746,25,005,25,MA,005,Bristol County,H1
746,02747,25,005,25,MA,005,Bristol County,H1
747,02748,25,005,25,MA,005,Bristol County,H1
748,02760,25,005,25,MA,005,Bristol County,H1
749,02762,25,021,25,MA,021,Norfolk County,H1
750,02763,25,005,25,MA,005,Bristol County,H1
751,02764,25,005,25,MA,005,Bristol County,H1
752,02766,25,005,25,MA,005,Bristol County,H1
753,02767,25,005,25,MA,005,Bristol County,H1
754,02769,25,005,25,MA,005,Bristol County,H1
755,02770,25,023,25,MA,023,Plymouth County,H1
756,02771,25,005,25,MA,005,Bristol County,H1
757,02777,25,005,25,MA,005,Bristol County,H1
758,02779,25,005,25,MA,005,Bristol County,H1
759,02780,25,005,25,MA,005,Bristol County,H1
760,02790,25,005,25,MA,005,Bristol County,H1
761,02791,25,005,25,MA,005,Bristol County,H1
762,02802,44,007,44,RI,007,Providence County,H4
763,02804,44,009,44,RI,009,Washington County,H4
764,02806,44,001,44,RI,001,Bristol County,H4
765,02807,44,009,44,RI,009,Washington County,H4
766,02808,44,009,44,RI,009,Washington County,H4
767,02809,44,001,44,RI,001,Bristol County,H4
768,02812,44,009,44,RI,009,Washington County,H4
769,02813,44,009,44,RI,009,Washington County,H4
770,02814,44,007,44,RI,007,Providence County,H4
771,02815,44,007,44,RI,007,Providence County,H4
772,02816,44,003,44,RI,003,Kent County,H4
773,02816,44,007,44,RI,007,Providence County,H4
774,02817,44,003,44,RI,003,Kent County,H4
775,02818,44,003,44,RI,003,Kent County,H4
776,02822,44,009,44,RI,009,Washington County,H4
777,02825,44,007,44,RI,007,Providence County,H4
778,02826,44,007,44,RI,007,Providence County,H4
779,02827,44,003,44,RI,003,Kent County,H4
780,02828,44,007,44,RI,007,Providence County,H4
781,02830,44,007,44,RI,007,Providence County,H4
782,02831,44,003,44,RI,003,Kent County,H4
783,02831,44,007,44,RI,007,Providence County,H4
784,02832,44,009,44,RI,009,Washington County,H4
785,02833,44,009,44,RI,009,Washington County,H4
786,02835,44,005,44,RI,005,Newport County,H4
787,02836,44,009,44,RI,009,Washington County,H4
788,02837,44,005,44,RI,005,Newport County,H4
789,02838,44,007,44,RI,007,Providence County,H4
790,02839,44,007,44,RI,007,Providence County,H4
791,02840,44,005,44,RI,005,Newport County,H4
792,02841,44,005,44,RI,005,Newport County,H4
793,02842,44,005,44,RI,005,Newport County,H4
794,02852,44,009,44,RI,009,Washington County,H4
795,02857,44,007,44,RI,007,Providence County,H4
796,02858,44,007,44,RI,007,Providence County,H4
797,02859,44,007,44,RI,007,Providence County,H4
798,02860,44,007,44,RI,007,Providence County,H4
799,02861,25,005,25,MA,005,Bristol County,H1
800,02861,44,007,44,RI,007,Providence County,H4
801,02863,44,007,44,RI,007,Providence County,H4
802,02864,44,007,44,RI,007,Providence County,H4
803,02865,44,007,44,RI,007,Providence County,H4
804,02871,44,005,44,RI,005,Newport County,H4
805,02872,44,005,44,RI,005,Newport County,H4
806,02873,44,009,44,RI,009,Washington County,H4
807,02874,44,009,44,RI,009,Washington County,H4
808,02875,44,009,44,RI,009,Washington County,H4
809,02876,44,007,44,RI,007,Providence County,H4
810,02878,44,005,44,RI,005,Newport County,H4
811,02879,44,009,44,RI,009,Washington County,H4
812,02881,44,009,44,RI,009,Washington County,H4
813,02882,44,009,44,RI,009,Washington County,H4
814,02885,44,001,44,RI,001,Bristol County,H4
815,02886,44,003,44,RI,003,Kent County,H4
816,02888,44,003,44,RI,003,Kent County,H4
817,02889,44,003,44,RI,003,Kent County,H4
818,02891,44,009,44,RI,009,Washington County,H4
819,02892,44,009,44,RI,009,Washington County,H4
820,02893,44,003,44,RI,003,Kent County,H4
821,02894,44,009,44,RI,009,Washington County,H4
822,02895,44,007,44,RI,007,Providence County,H4
823,02896,44,007,44,RI,007,Providence County,H4
824,02898,44,009,44,RI,009,Washington County,H4
825,02903,44,007,44,RI,007,Providence County,H4
826,02904,44,007,44,RI,007,Providence County,H4
827,02905,44,007,44,RI,007,Providence County,H4
828,02906,44,007,44,RI,007,Providence County,H4
829,02907,44,007,44,RI,007,Providence County,H4
830,02908,44,007,44,RI,007,Providence County,H4
831,02909,44,007,44,RI,007,Providence County,H4
832,02910,44,007,44,RI,007,Providence County,H4
833,02911,44,007,44,RI,007,Providence County,H4
834,02912,44,007,44,RI,007,Providence County,H4
835,02914,44,007,44,RI,007,Providence County,H4
836,02915,44,007,44,RI,007,Providence County,H4
837,02916,44,007,44,RI,007,Providence County,H4
838,02917,44,007,44,RI,007,Providence County,H4
839,02919,44,007,44,RI,007,Providence County,H4
840,02920,44,007,44,RI,007,Providence County,H4
841,02921,44,007,44,RI,007,Providence County,H4
842,03031,33,011,33,NH,011,Hillsborough County,H1
843,03032,33,015,33,NH,015,Rockingham County,H1
844,03033,33,011,33,NH,011,Hillsborough County,H1
845,03034,33,015,33,NH,015,Rockingham County,H1
846,03036,33,015,33,NH,015,Rockingham County,H1
847,03037,33,015,33,NH,015,Rockingham County,H1
848,03038,33,015,33,NH,015,Rockingham County,H1
849,03042,33,015,33,NH,015,Rockingham County,H1
850,03043,33,011,33,NH,011,Hillsborough County,H1
851,03044,33,015,33,NH,015,Rockingham County,H1
852,03045,33,011,33,NH,011,Hillsborough County,H1
853,03046,33,013,33,NH,013,Merrimack County,H1
854,03047,33,011,33,NH,011,Hillsborough County,H1
855,03048,33,011,33,NH,011,Hillsborough County,H1
856,03049,33,011,33,NH,011,Hillsborough County,H1
857,03051,33,011,33,NH,011,Hillsborough County,H1
858,03052,33,011,33,NH,011,Hillsborough County,H1
859,03053,33,015,33,NH,015,Rockingham County,H1
860,03054,33,011,33,NH,011,Hillsborough County,H1
861,03055,33,011,33,NH,011,Hillsborough County,H1
862,03057,33,011,33,NH,011,Hillsborough County,H1
863,03060,33,011,33,NH,011,Hillsborough County,H1
864,03062,33,011,33,NH,011,Hillsborough County,H1
865,03063,33,011,33,NH,011,Hillsborough County,H1
866,03064,33,011,33,NH,011,Hillsborough County,H1
867,03070,33,011,33,NH,011,Hillsborough County,H1
868,03071,33,011,33,NH,011,Hillsborough County,H1
869,03076,33,011,33,NH,011,Hillsborough County,H1
870,03077,33,015,33,NH,015,Rockingham County,H1
871,03079,33,015,33,NH,015,Rockingham County,H1
872,03082,33,011,33,NH,011,Hillsborough County,H1
873,03084,33,011,33,NH,011,Hillsborough County,H1
874,03086,33,011,33,NH,011,Hillsborough County,H1
875,03087,33,015,33,NH,015,Rockingham County,H1
876,03101,33,011,33,NH,011,Hillsborough County,H1
877,03102,33,011,33,NH,011,Hillsborough County,H1
878,03103,33,011,33,NH,011,Hillsborough County,H1
879,03103,33,015,33,NH,015,Rockingham County,H1
880,03104,33,011,33,NH,011,Hillsborough County,H1
881,03104,33,013,33,NH,013,Merrimack County,H1
882,03106,33,013,33,NH,013,Merrimack County,H1
883,03109,33,011,33,NH,011,Hillsborough County,H1
884,03110,33,011,33,NH,011,Hillsborough County,H1
885,03215,33,009,33,NH,009,Grafton County,H1
886,03216,33,013,33,NH,013,Merrimack County,H1
887,03217,33,009,33,NH,009,Grafton County,H1
888,03218,33,001,33,NH,001,Belknap County,H1
889,03220,33,001,33,NH,001,Belknap County,H1
890,03220,33,013,33,NH,013,Merrimack County,H1
891,03221,33,013,33,NH,013,Merrimack County,H1
892,03222,33,009,33,NH,009,Grafton County,H1
893,03223,33,009,33,NH,009,Grafton County,H1
894,03224,33,013,33,NH,013,Merrimack County,H1
895,03225,33,001,33,NH,001,Belknap County,H1
896,03225,33,017,33,NH,017,Strafford County,H1
897,03226,33,001,33,NH,001,Belknap County,H1
898,03227,33,003,33,NH,003,Carroll County,H1
899,03229,33,013,33,NH,013,Merrimack County,H1
900,03230,33,013,33,NH,013,Merrimack County,H1
901,03231,33,013,33,NH,013,Merrimack County,H1
902,03233,33,013,33,NH,013,Merrimack County,H1
903,03234,33,013,33,NH,013,Merrimack County,H1
904,03235,33,013,33,NH,013,Merrimack County,H1
905,03237,33,001,33,NH,001,Belknap County,H1
906,03238,33,009,33,NH,009,Grafton County,H1
907,03240,33,009,33,NH,009,Grafton County,H1
908,03241,33,009,33,NH,009,Grafton County,H1
909,03242,33,013,33,NH,013,Merrimack County,H1
910,03243,33,013,33,NH,013,Merrimack County,H1
911,03244,33,011,33,NH,011,Hillsborough County,H1
912,03245,33,009,33,NH,009,Grafton County,H1
913,03246,33,001,33,NH,001,Belknap County,H1
914,03249,33,001,33,NH,001,Belknap County,H1
915,03251,33,009,33,NH,009,Grafton County,H1
916,03253,33,001,33,NH,001,Belknap County,H1
917,03254,33,001,33,NH,001,Belknap County,H1
918,03254,33,003,33,NH,003,Carroll County,H1
919,03255,33,013,33,NH,013,Merrimack County,H1
920,03256,33,001,33,NH,001,Belknap County,H1
921,03257,33,013,33,NH,013,Merrimack County,H1
922,03258,33,013,33,NH,013,Merrimack County,H1
923,03259,33,003,33,NH,003,Carroll County,H1
924,03260,33,013,33,NH,013,Merrimack County,H1
925,03261,33,015,33,NH,015,Rockingham County,H1
926,03262,33,009,33,NH,009,Grafton County,H1
927,03263,33,013,33,NH,013,Merrimack County,H1
928,03264,33,009,33,NH,009,Grafton County,H1
929,03266,33,009,33,NH,009,Grafton County,H1
930,03268,33,013,33,NH,013,Merrimack County,H1
931,03269,33,001,33,NH,001,Belknap County,H1
932,03273,33,013,33,NH,013,Merrimack County,H1
933,03275,33,013,33,NH,013,Merrimack County,H1
934,03276,33,001,33,NH,001,Belknap County,H1
935,03276,33,013,33,NH,013,Merrimack County,H1
936,03278,33,013,33,NH,013,Merrimack County,H1
937,03279,33,009,33,NH,009,Grafton County,H1
938,03280,33,019,33,NH,019,Sullivan County,H1
939,03281,33,011,33,NH,011,Hillsborough County,H1
940,03282,33,009,33,NH,009,Grafton County,H1
941,03284,33,019,33,NH,019,Sullivan County,H1
942,03285,33,009,33,NH,009,Grafton County,H1
943,03287,33,013,33,NH,013,Merrimack County,H1
944,03290,33,015,33,NH,015,Rockingham County,H1
945,03291,33,015,33,NH,015,Rockingham County,H1
946,03293,33,009,33,NH,009,Grafton County,H1
947,03301,33,013,33,NH,013,Merrimack County,H1
948,03303,33,013,33,NH,013,Merrimack County,H1
949,03304,33,013,33,NH,013,Merrimack County,H1
950,03307,33,013,33,NH,013,Merrimack County,H1
951,03431,33,005,33,NH,005,Cheshire County,H1
952,03440,33,011,33,NH,011,Hillsborough County,H1
953,03441,33,005,33,NH,005,Cheshire County,H1
954,03442,33,011,33,NH,011,Hillsborough County,H1
955,03443,33,005,33,NH,005,Cheshire County,H1
956,03444,33,005,33,NH,005,Cheshire County,H1
957,03445,33,005,33,NH,005,Cheshire County,H1
958,03446,33,005,33,NH,005,Cheshire County,H1
959,03447,33,005,33,NH,005,Cheshire County,H1
960,03448,33,005,33,NH,005,Cheshire County,H1
961,03449,33,011,33,NH,011,Hillsborough County,H1
